Room,Month,Day,Hour,MorningFlag,AfternoonFlag,EveningFlag,NightFlag,Consumption_kWh,AverageConsumption_kWh
15,1,6,3,0,0,0,1,0.129,0.2500833333333333
15,1,6,4,0,0,0,1,0.183,0.2500833333333333
15,1,6,5,0,0,0,1,0.085,0.2500833333333333
15,1,6,6,1,0,0,0,0.37,0.2500833333333333
15,1,6,7,1,0,0,0,0.461,0.2500833333333333
15,1,6,8,1,0,0,0,0.594,0.2500833333333333
15,1,6,9,1,0,0,0,0.185,0.2500833333333333
15,1,6,10,1,0,0,0,0.052,0.2500833333333333
15,1,6,11,1,0,0,0,0.071,0.2500833333333333
15,1,6,12,0,1,0,0,0.181,0.2500833333333333
15,1,6,13,0,1,0,0,0.298,0.2500833333333333
15,1,6,14,0,1,0,0,0.236,0.2500833333333333
15,1,6,15,0,1,0,0,0.284,0.2500833333333333
15,1,6,16,0,1,0,0,0.172,0.2500833333333333
15,1,6,17,0,1,0,0,0.149,0.2500833333333333
15,1,6,18,0,0,1,0,0.409,0.2500833333333333
15,1,6,19,0,0,1,0,0.262,0.2500833333333333
15,1,6,20,0,0,1,0,0.257,0.2500833333333333
15,1,6,21,0,0,1,0,0.325,0.2500833333333333
15,1,6,22,0,0,0,1,0.319,0.2500833333333333
15,1,6,23,0,0,0,1,0.549,0.2500833333333333
15,1,7,0,0,0,0,1,0.046,0.2705416666666667
15,1,7,1,0,0,0,1,0.187,0.2705416666666667
15,1,7,2,0,0,0,1,0.049,0.2705416666666667
15,1,7,3,0,0,0,1,0.173,0.2705416666666667
15,1,7,4,0,0,0,1,0.033,0.2705416666666667
15,1,7,5,0,0,0,1,0.177,0.2705416666666667
15,1,7,6,1,0,0,0,0.463,0.2705416666666667
15,1,7,7,1,0,0,0,0.514,0.2705416666666667
15,1,7,8,1,0,0,0,0.32,0.2705416666666667
15,1,7,9,1,0,0,0,0.159,0.2705416666666667
15,1,7,10,1,0,0,0,0.044,0.2705416666666667
15,1,7,11,1,0,0,0,0.184,0.2705416666666667
15,1,7,12,0,1,0,0,0.041,0.2705416666666667
15,1,7,13,0,1,0,0,0.356,0.2705416666666667
15,1,7,14,0,1,0,0,0.241,0.2705416666666667
15,1,7,15,0,1,0,0,0.414,0.2705416666666667
15,1,7,16,0,1,0,0,0.184,0.2705416666666667
15,1,7,17,0,1,0,0,0.094,0.2705416666666667
15,1,7,18,0,0,1,0,0.357,0.2705416666666667
15,1,7,19,0,0,1,0,0.413,0.2705416666666667
15,1,7,20,0,0,1,0,0.345,0.2705416666666667
15,1,7,21,0,0,1,0,0.427,0.2705416666666667
15,1,7,22,0,0,0,1,0.65,0.2705416666666667
15,1,7,23,0,0,0,1,0.622,0.2705416666666667
